title,url,time_added,cursor,tags,status
How to ease the seemingly endless pain of prolonged grief | Aeon Essays,https://aeon.co/essays/how-to-ease-the-seemingly-endless-pain-of-prolonged-grief?utm_source=rss-feed,1692353919,3405557692,,reading
"Glidande betydelser – om de relativa adverben när, då och där - Språkbruk",https://www.sprakbruk.fi/-/glidande-betydelser-om-de-relativa-adverben-n%C3%A4r-d%C3%A5-och-d%C3%A4r?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1692353850,3405557693,,reading
Slum photos were weaponised against the people they depict | Aeon Essays,https://aeon.co/essays/slum-photos-were-weaponised-against-the-people-they-depict?utm_source=rss-feed,1693405081,3405557696,,reading
The Matrix Arcade,https://yizhe-ang.github.io/matrix-explorable/,1697140929,3405557697,,unread
La forza trasformativa di Nina Simone - Daniele Cassandro - Internazionale,https://www.internazionale.it/opinione/daniele-cassandro/2023/08/22/nina-simone,1693405119,3405557698,,reading
Best ChatGPT alternatives 2023,https://serokell.io/blog/best-chatgpt-alternatives,1693405195,3405557699,,reading
The KBLab Blog: Words unboxed: discovering new words with Kubord,https://kb-labb.github.io/posts/2023-08-29-kubord/,1693404698,3405557700,,reading
ISO-standarden för klarspråk ger både konkreta riktlinjer och status - Språ,https://www.sprakbruk.fi/-/iso-standarden-f%C3%B6r-klarspr%C3%A5k-ger-b%C3%A5de-konkreta-riktlinjer-och-status?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1693405203,3405557702,,reading
The KBLab Blog: Swedish speech synthesis,https://kb-labb.github.io/posts/2023-05-24-swedish-text-to-speech/,1693405226,3405557704,,reading
Stöttning som superkraft – något om skrivpedagoger och AI - Språkbruk,https://www.sprakbruk.fi/-/st%C3%B6ttning-som-superkraft-n%C3%A5got-om-skrivpedagoger-och-ai?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1693475635,3405557705,,reading
Why Mathematical Proof Is a Social Compact | Quanta Magazine,https://www.quantamagazine.org/why-mathematical-proof-is-a-social-compact-20230831/,1693565935,3405557706,,reading
Branchini Mantovan 2020_compressed.pdf,https://iris.unive.it/retrieve/e4239dde-16b0-7180-e053-3705fe0a3322/Branchini%20Mantovan%202020_compressed.pdf,1693555838,3405557707,papers,unread
Guerre di Rete - Il nostro ebook Generazione AI,https://guerredirete.substack.com/p/guerre-di-rete-il-nostro-ebook-generazione,1695224190,3405557708,,reading
Alan Turing and the Power of Negative Thinking | Quanta Magazine,https://www.quantamagazine.org/alan-turing-and-the-power-of-negative-thinking-20230905/,1695224199,3405557709,,reading
How a curious question about colouring maps changed mathematics forever | A,https://aeon.co/videos/how-a-curious-question-about-colouring-maps-changed-mathematics-forever,1695309169,3405557710,watchlist,unread
C'era una volta un chatbot - Guerre di Rete,https://www.guerredirete.it/cera-una-volta-un-chatbot/,1695309186,3405557711,,reading
L'AI non è un Paese per pochi - Guerre di Rete,https://www.guerredirete.it/lai-non-e-un-paese-per-pochi/,1695309192,3405557712,,reading
Borges and Heisenberg converged on the slipperiness of language | Aeon Essa,https://aeon.co/essays/borges-and-heisenberg-converged-on-the-slipperiness-of-language?utm_source=rss-feed,1695309166,3405557713,,reading
100R — ballet bay,https://100r.co/site/ballet_bay.html,1695224141,3405557715,,reading
100R — roscoe bay,https://100r.co/site/roscoe_bay.html,1695224146,3405557716,,reading
100R — heriot bay,https://100r.co/site/heriot_bay.html,1695224150,3405557717,,reading
100R — octopus islands,https://100r.co/site/octopus_islands.html,1695224155,3405557718,,reading
100R — hathayim marine park,https://100r.co/site/hathayim_marine_park.html,1695224159,3405557719,,reading
La crociata del governo contro l’omogenitorialità - A ragion veduta,https://blog.uaar.it/2023/09/03/la-crociata-del-governo-contro-lomogenitorialita/,1695224186,3405557721,,reading
Ny bibelöversättning ska vara både kulturtrogen och inkluderande - Språkbru,https://www.sprakbruk.fi/-/ny-bibel%C3%B6vers%C3%A4ttning-ska-vara-b%C3%A5de-kulturtrogen-och-inkluderande?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1696323977,3405557724,,reading
Redgoldsparks — My very last comic for The Nib! End of an era!...,https://redgoldsparks.tumblr.com/post/728002242353020928/my-very-last-comic-for-the-nib-end-of-an-era,1695309200,3405557725,comics,unread
"These 183,000 Books Are Fueling the Biggest Fight in Publishing and Tech - ",https://www.theatlantic.com/technology/archive/2023/09/books3-database-generative-ai-training-copyright-infringement/675363/?gift=QdM39RGtR94-pmclr4oVwi9lpuV63yswBnoweowTTIM&utm_source=copy-link&utm_medium=social&utm_campaign=share,1696159929,3405557726,,unread
La corsa allo spazio per Internet - Guerre di Rete,https://www.guerredirete.it/la-corsa-allo-spazio-per-internet/,1696109554,3405557727,,reading
Vilket ord är bäst? - Språkbanksbloggen,https://spraakbanken.gu.se/blogg/index.php/2021/07/09/vilket-ord-ar-bast/,1696327242,3405557728,,reading
The Dark Side of ChatGPT,https://serokell.io/blog/the-dark-side-of-chatgpt,1696422986,3405557729,,reading
La moglie di Tchaikovsky indaga il lato oscuro degli esseri umani - Frances,https://www.internazionale.it/opinione/francesco-boille/2023/10/04/moglie-tchaikovsky-film-recensione,1696863428,3405557730,,reading
Anthropic \ Decomposing Language Models Into Understandable Components,https://www.anthropic.com/index/decomposing-language-models-into-understandable-components,1696975723,3405557731,,unread
Är små språk ett skydd mot AI? | Dagens Arena,https://www.dagensarena.se/opinion/ar-sma-sprak-ett-skydd-mot-ai/,1696593903,3405557732,,archive
Come e perché fare stress test su ChatGPT e altri modelli - Guerre di Rete,https://www.guerredirete.it/perche-attaccare-chatgpt-e-altri-sistemi-di-ai/,1696863417,3405557733,,reading
How Computers Use Numbers,https://mabi.tmpinc.io/numbers/,1697140890,3405557734,,unread
Redgoldsparks — redgoldsparks: CXC 2022: Keynote: Queer banned...,https://redgoldsparks.tumblr.com/post/730538954744561664/redgoldsparks-cxc-2022-keynote-queer-banned,1696865515,3405557736,watchlist,unread
Redgoldsparks — redgoldsparks: Transcript below the cut. ...,https://redgoldsparks.tumblr.com/post/730364872010891264/redgoldsparks-transcript-below-the-cut,1696865533,3405557738,comics,unread
Redgoldsparks — My very last comic for The Nib! End of an era!...,https://redgoldsparks.tumblr.com/post/730267154272927744,1696865546,3405557740,comics,unread
"Svenskan förändras, språkvårdens mål består - Språkbruk",https://www.sprakbruk.fi/-/svenskan-f%C3%B6r%C3%A4ndras-spr%C3%A5kv%C3%A5rdens-m%C3%A5l-best%C3%A5r?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1696865554,3405557741,,reading
What Are Pie Charts Called in Other Languages?,https://blog.duolingo.com/names-for-pie-charts-other-languages/,1697127653,3405557743,,reading
Att blanda människor leder inte automatiskt till gemenskap - | forskning.se,https://www.forskning.se/2023/10/12/att-blanda-manniskor-ger-inte-automatiskt-gemenskap/,1697127657,3405557744,,reading
La “guerra fredda” dell’AI - Guerre di Rete,https://www.guerredirete.it/la-guerra-fredda-dell-ai/,1698191918,3405557745,,reading
3 ways we improved the DET practice test,https://blog.duolingo.com/3-ways-we-improved-the-det-practice-test/,1698191905,3405557746,,reading
Skönlitteratur kan göra grammatiken mer intressant - | forskning.se,https://www.forskning.se/2023/10/18/skonlitteratur-kan-gora-grammatiken-mer-intressant/,1698191912,3405557747,,reading
L’apparenza moderata dell’estrema destra italiana - David Broder - Internaz,https://www.internazionale.it/magazine/david-broder/2023/10/19/l-apparenza-moderata-dell-estrema-destra-italiana,1698191923,3405557748,,reading
Guerre di Rete - Hacktivisti e blackout nella guerra Israele-Hamas,https://guerredirete.substack.com/p/guerre-di-rete-hacktivisti-e-blackout,1698057215,3405557749,,reading
I’m No Longer a Landscape Photographer – Thomas Heaton Photography,https://thomasheaton.co.uk/im-no-longer-a-landscape-photographer/,1698668989,3405557752,,reading
Creare insieme o contro l'algoritmo? - Guerre di Rete,https://www.guerredirete.it/creare-insieme-o-contro-lalgoritmo/,1698668936,3405557753,,reading
100R — computing and sustainability,https://100r.co/site/computing_and_sustainability.html,1698963339,3405557754,,archive
Your Images Don’t Need to be Perfect. – Thomas Heaton Photography,https://thomasheaton.co.uk/your-images-dont-need-to-be-perfect/,1699096441,3405557756,,reading
Pollo all'uva: la ricetta dei teneri bocconcini di carne con uva nera e tim,https://www.cookist.it/pollo-alluva/,1699121486,3405557757,,unread
Language is at the heart of Indigenous community health | Aeon Essays,https://aeon.co/essays/language-is-at-the-heart-of-indigenous-community-health?utm_source=rss-feed,1699569515,3405557758,,reading
Brucia il Corano nel “paradiso” scandinavo - A ragion veduta,https://blog.uaar.it/2023/11/05/brucia-il-corano-nel-paradiso-scandinavo/,1699569508,3405557760,,archive
Il futuro dei social è decentralizzare - Guerre di Rete,https://www.guerredirete.it/il-futuro-dei-social-e-decentralizzare/,1699569519,3405557761,,reading
Tutti i rischi del premierato voluto da Giorgia Meloni - Alessandro Calvi -,https://www.internazionale.it/essenziale/notizie/alessandro-calvi/2023/11/08/premierato-riforma-presidente-del-consiglio,1699569527,3405557762,,reading
Why the Human Brain Perceives Small Numbers Better | Quanta Magazine,https://www.quantamagazine.org/why-the-human-brain-perceives-small-numbers-better-20231109/,1699569591,3405557765,,reading
Redgoldsparks — I read early drafts of this story and really...,https://redgoldsparks.tumblr.com/post/733441829885853696/i-read-early-drafts-of-this-story-and-really,1699569536,3405557766,comics,unread
Guerre di Rete - Chi domina la conversazione sull'AI,https://guerredirete.substack.com/p/guerre-di-rete-chi-domina-la-conversazione,1699964932,3405557767,,reading
"More than argument, logic is the very structure of reality | Aeon Essays",https://aeon.co/essays/more-than-argument-logic-is-the-very-structure-of-reality?utm_source=rss-feed,1699964926,3405557768,,reading
Macron punta sull’AI nazionale - Guerre di Rete,https://www.guerredirete.it/macron-punta-sull-ai-nazionale/,1700181159,3405557771,,reading
Hasselblad X-Pan in Budapest – Thomas Heaton Photography,https://thomasheaton.co.uk/hasselblad-x-pan-in-budapest/,1700562615,3405557772,,reading
"Guerre di Rete - OpenAI ""drama"" - by Carola Frediani",https://guerredirete.substack.com/p/guerre-di-rete-openai-drama,1700562620,3405557773,,reading
L’inquietante industria dell’aldilà digitale - Guerre di Rete,https://www.guerredirete.it/linquietante-industria-dellaldila-digitale/,1700776346,3405557777,,reading
"Att mäta sin språkutveckling, är det möjligt?",https://svenskamedkalle.substack.com/p/att-mata-sin-sprakutveckling-ar-det,1701080612,3405557778,,reading
Why bereavement turns to activism in a grief-averse culture | Aeon Essays,https://aeon.co/essays/why-bereavement-turns-to-activism-in-a-grief-averse-culture?utm_source=rss-feed,1701255653,3405557779,,reading
Il lato oscuro della trasformazione digitale in India - Guerre di Rete,https://www.guerredirete.it/il-lato-oscuro-della-trasformazione-digitale-in-india/,1701255661,3405557780,,reading
Il male non esiste è un film davvero magico - Francesco Boille - Internazio,https://www.internazionale.it/opinione/francesco-boille/2023/12/06/il-male-non-esiste-recensione,1702073332,3405557781,,reading
"Generazione AI, ecco il nostro ebook - Guerre di Rete",https://www.guerredirete.it/generazione-ai-ecco-il-nostro-ebook/,1702073323,3405557782,,reading
"Hear from blasphemes, sceptics and free-thinkers in this ‘tour of medieval ",https://aeon.co/videos/hear-from-blasphemes-sceptics-and-free-thinkers-in-this-tour-of-medieval-unbelief,1702073318,3405557783,watchlist,unread
December Adventure 2023,https://rabbits.srht.site/decadv/,1705489779,3405557785,,unread
What Is LLaMA?,https://serokell.io/blog/what-is-llama,1703116431,3405557786,,reading
Linear-Time Modeling of Linguistic Structure: An Order-Theoretic Perspectiv,https://aclanthology.org/2023.emnlp-main.52/,1702569268,3405557787,papers,unread
The Biggest Discoveries in Computer Science in 2023 | Quanta Magazine,https://www.quantamagazine.org/the-biggest-discoveries-in-computer-science-in-2023-20231220/,1703116428,3405557788,,reading
Language learning hypotheses with the Swedish Word Family: from simple to c,https://spraakbanken.gu.se/blogg/20231211-swedish-word-family,1703116521,3405557789,,reading
Derivational morphology in GF | Inari Listenmaa,https://inariksit.github.io/gf/2023/12/27/derivation.html,1703768621,3405557791,,reading
The ‘Accidental Activist’ Who Changed the Face of Mathematics | Quanta Maga,https://www.quantamagazine.org/the-accidental-activist-who-changed-the-face-of-mathematics-20240103/,1704509079,3405557793,,reading
Do not Restrict Me! How copy protection (DRM) on e-books harms our freedom,https://proycon.anaproy.nl/posts/do-not-restrict-me/,1705489953,3405557794,,reading
SpatialAbs.lagda,https://hackerbrau.se/projects/spatial-tt/abstract.html,1705226125,3405557795,,reading
Math’s ‘Game of Life’ Reveals Long-Sought Repeating Patterns | Quanta Magaz,https://www.quantamagazine.org/maths-game-of-life-reveals-long-sought-repeating-patterns-20240118/,1705593501,3405557797,,reading
"Guerre di Rete - AI, in cerca del watermarking",https://guerredirete.substack.com/p/guerre-di-rete-ai-in-cerca-del-watermarking,1705926860,3405557798,,reading
Self-driving as a case study for AGI,http://karpathy.github.io/2024/01/21/selfdriving-agi/,1705926853,3405557799,,unread
nchrs: stardict,https://nchrs.xyz/stardict.html,1706267112,3405557802,sw,unread
GrimGrains — whole wheat pancakes,https://grimgrains.com/site/whole_wheat_pancakes.html,1706266971,3405557804,recipes,unread
I dati sanitari di migliaia di italiani sono ormai online - Guerre di Rete,https://www.guerredirete.it/i-dati-sanitari-di-migliaia-di-italiani-sono-ormai-online/,1706266979,3405557805,,reading
Using GF grammars from Haskell: advanced options | Inari Listenmaa,https://inariksit.github.io/gf/2024/01/25/embedding-grammars-2.html,1706266984,3405557806,,reading
"Guerre di Rete - AI e lavoro, reazioni e azioni (legali)",https://guerredirete.substack.com/p/guerre-di-rete-ai-e-lavoro-reazioni,1706562789,3405557807,,reading
How to Build an Origami Computer | Quanta Magazine,https://www.quantamagazine.org/how-to-build-an-origami-computer-20240130/,1706631067,3405557810,,archive
"Guerre di Rete - AI Act, via libera dei governi",https://guerredirete.substack.com/p/guerre-di-rete-ai-act-via-libera,1707869990,3405557815,,reading
Svalbard MK II – Thomas Heaton Photography,https://thomasheaton.co.uk/svalbard-mk-ii/,1707870029,3405557817,,reading
All My Thoughts After 40 Hours in the Vision Pro — Wait But Why,https://waitbutwhy.com/2024/02/vision-pro.html,1707869993,3405557818,,unread
Min första krönika i Sfi-lärartidningen,https://svenskamedkalle.substack.com/p/min-forsta-kronika-i-sfi-larartidningen,1708114524,3405557824,,archive
The case for liberal socialism in the 21st century | Aeon Essays,https://aeon.co/essays/the-case-for-liberal-socialism-in-the-21st-century?utm_source=rss-feed,1708430816,3405557825,,reading
Per il mondo LGBTQ  i social media sono un alleato - Guerre di Rete,https://www.guerredirete.it/per-il-mondo-lgbtq-i-social-media-sono-un-alleato/,1708730640,3405557826,,reading
Mårbacka - Ulvsby herrgård,https://ulvsbyherrgard.se/se-gora/marbacka/,1708648336,3405557827,,unread
Fri ordföljd för sökningar i Korp | Språkbanken Text,https://spraakbanken.gu.se/blogg/20240221-fri-ordfoljd-for-sokningar-i-korp,1708786003,3405557828,,reading
"In tempi di AI, ogni contenuto informativo è re - Guerre di Rete",https://www.guerredirete.it/in-tempo-di-ai-ogni-contenuto-informativo-e-re/,1709222692,3405557829,,reading
"A Mathematician On Creativity, Art, Logic and Language | Quanta Magazine",https://www.quantamagazine.org/a-mathematician-on-creativity-art-logic-and-language-20240313/,1710624601,3405557833,,reading
"Guerre di Rete - AI Act, infine - by Carola Frediani",https://guerredirete.substack.com/p/guerre-di-rete-ai-act-infine,1710759425,3405557834,,reading
on being ready - by Isabel - Mind Mine,https://read.mindmine.xyz/p/on-being-ready,1725887817,3405557836,,unread
A close-up look at electronic paper reveals its exquisite patterns – and li,https://aeon.co/videos/a-close-up-look-at-electronic-paper-reveals-its-exquisite-patterns-and-limitations,1711843232,3405557837,watchlist,unread
"Guerre di Rete - Gaza, la guerra, l'AI",https://guerredirete.substack.com/p/guerre-di-rete-gaza-la-guerra-lai,1712820062,3405557838,,reading
Blir du en bättre person av att lära dig ett språk?,https://svenskamedkalle.substack.com/p/blir-du-en-battre-person-av-att-lara,1712820094,3405557841,,reading
En text som tar sig vatten över huvudet | Göteborgs universitet,https://www.gu.se/nyheter/en-text-som-tar-sig-vatten-over-huvudet,1714121777,3405557845,,reading
Tar det aldrig slut när du lär dig svenska?,https://svenskamedkalle.substack.com/p/tar-det-aldrig-slut-nar-du-lar-dig-ett-sprak,1714483528,3405557846,,reading
"Drop into London’s eclectic skate scene, where newbies and old-timers find ",https://aeon.co/videos/drop-into-londons-eclectic-skate-scene-where-newbies-and-old-timers-find-community,1715194860,3405557847,watchlist,unread
"Jack London, Martin Eden and the liberal education in US life | Aeon Essays",https://aeon.co/essays/jack-london-martin-eden-and-the-liberal-education-in-us-life?utm_source=rss-feed,1715194856,3405557848,,reading
"Why did our ancestors make startling art in dark, firelit caves? | Aeon Ess",https://aeon.co/essays/why-did-our-ancestors-make-startling-art-in-dark-firelit-caves?utm_source=rss-feed,1715194853,3405557849,,reading
"Intelligenza artificiale, quali sono le startup europee - Guerre di Rete",https://www.guerredirete.it/intelligenza-artificiale-quali-sono-le-startup-europee/,1715193163,3405557851,,reading
La politica dell’incontro della candidata sindaca di Perugia - Valentina Pi,https://www.internazionale.it/notizie/valentina-pigmei/2024/05/08/vittoria-ferdinandi-candidata-sindaca-perugia,1715193155,3405557853,,reading
https://time.com/6975583/transphobia-chest-binding-dangerous-essay/,https://time.com/6975583/transphobia-chest-binding-dangerous-essay/,1715354270,3405557854,,unread
Un ChatGPT italiano van cercando - Guerre di Rete,https://www.guerredirete.it/un-chatgpt-italiano-van-cercando/,1718019702,3405557858,,reading
A Cannes si sono visti film di vera svolta per il cinema - Francesco Boille,https://www.internazionale.it/opinione/francesco-boille/2024/05/28/premi-festival-cannes,1718019681,3405557859,,reading
L’attacco del governo contro una scuola aperta e inclusiva - Franco Lorenzo,https://www.internazionale.it/opinione/franco-lorenzoni-2/2024/06/04/valditara-indicazioni-nazionali-curricolo,1718019686,3405557860,,reading
App guidar till svenska runstenar - forskning.se,https://www.forskning.se/2024/06/07/app-guidar-till-svenska-runstenar/,1718019730,3405557861,,reading
PhD Student Session at CLARIN2024 | CLARIN ERIC,https://www.clarin.eu/content/phd-student-session-clarin2024,1718019523,3405557867,,unread
Klassificera mera! | Språkbanken Text,https://spraakbanken.gu.se/blogg/20240603-klassificera-mera,1718019530,3405557868,,reading
Guerre di Rete - Dobbiamo difendere gli ospedali dai cyber attacchi,https://guerredirete.substack.com/p/guerre-di-rete-dobbiamo-difendere,1718405175,3405557874,,reading
Sverige går åt helvete – tycker svenskarna och fortsätter lita på staten -,https://www.fokus.se/veckans-fokus/sverige-gar-at-helvete-tycker-svenskarna-och-fortsatter-lita-pa-staten/,1718943781,3405557876,,unread
Podden Statshemligheter – Får statligt anställda vara aktivister? | Fackför,https://www.st.org/press-och-opinion/podden/avsnitt-21-far-statligt-anstallda-vara-aktivister,1719237769,3405557877,,unread
Che cosa è successo a Perugia | Cronache Umbre,https://www.cronacheumbre.it/2024/06/25/che-cosa-e-successo-a-perugia/?sfnsn=scwspwa,1719407973,3405557878,,archive
Chi spinge per un’intelligenza artificiale aperta - Guerre di Rete,https://www.guerredirete.it/chi-spinge-per-unintelligenza-artificiale-aperta/,1722436816,3405557888,,reading
Bike navigation display: Making of — Teletype,https://blog.radiokot.com.ua/bike-nav-display,1722344713,3405557889,,reading
A Massive New Cycling Route Linking Eight European Countries Launches This,https://www.timeout.com/news/a-massive-new-cycling-route-linking-eight-european-countries-opens-this-week-073024,1722439558,3405557890,,unread
Text processing on the Command Line - sharing my tools,https://proycon.anaproy.nl/posts/my-cli-tools-for-text-processing/,1722436733,3405557891,,reading
I Need Your Help – Thomas Heaton Photography,https://thomasheaton.co.uk/i-need-your-help/,1722436793,3405557892,,archive
I proletari dell’intelligenza artificiale - Laura Melissari - Internazional,https://www.internazionale.it/reportage/laura-melissari/2024/08/06/intelligenza-artificiale-lavoratori-sfruttamento,1723461410,3405557895,,archive
From secret crushes to self-acceptance – a joyful chronicle of ‘old lesbian,https://aeon.co/videos/from-secret-crushes-to-self-acceptance-a-joyful-chronicle-of-old-lesbian-stories,1723934402,3405557900,watchlist,unread
https://www.slow-news.com/tecnologia/intelligenze-artificiali-creativita-nox-dust,https://www.slow-news.com/tecnologia/intelligenze-artificiali-creativita-nox-dust,1725432685,3405557902,,unread
Le vere cause della siccità in Sicilia e Sardegna - Gabriele Crescente - Internazionale,https://www.internazionale.it/notizie/gabriele-crescente/2024/09/06/siccita-sicilia-sardegna,1725887796,3405557907,,reading
Guerre di Rete - Il caso Telegram - by Carola Frediani,https://guerredirete.substack.com/p/guerre-di-rete-il-caso-telegram,1725887793,3405557908,,reading
On Being Ready · maxdeviant.com,https://maxdeviant.com/library/articles/mind-mine-on-being-ready/,1725887821,3405557910,,reading
Bad Fruit,https://mnchrm.co/featured/bad-fruit/,1725887832,3405557911,,unread
Bad Fruit · maxdeviant.com,https://maxdeviant.com/library/articles/mnchrm-bad-fruit/,1725887836,3405557912,,reading
"What is ""Denglish,"" the combination of English and German?",https://blog.duolingo.com/denglish-english-words-in-german/,1726650704,7169548497,,reading
"Welp, I'm 30. (30 tips for my 13-year-old self)",https://blog.ncase.me/30/,1726961188,7172109195,pb,archive
The Creative Cyborg (my XOXO 2024 mini-talk),https://blog.ncase.me/the-creative-cyborg/,1726961192,7172109222,,unread
Signal Boosts for July & August 2024,https://blog.ncase.me/signal-boosts-aug-2024/,1726961195,7172109238,,reading
Signal Boosts for June 2024,https://blog.ncase.me/signal-boosts-june-2024/,1726961198,7172109252,,reading
Signal Boosts for May 2024,https://blog.ncase.me/signal-boosts-may-2024/,1726961200,7172109268,,reading
Why don't brackets matter in multiplication? (Visual proof of associativity),https://blog.ncase.me/brackets-dont-matter/,1726961210,7172109310,,reading
I mass media e gli studenti che non seguono più le ore di religione - A ragion veduta,https://blog.uaar.it/2024/09/22/i-mass-media-e-gli-studenti-che-non-seguono-piu-le-ore-di-religione/#comments,1727097340,7173076048,,reading
Cosa prevedono il referendum sulla cittadinanza e lo ius scholae - Annalisa Camilli - Internazionale,https://www.internazionale.it/notizie/annalisa-camilli/2024/09/24/referendum-cittadinanza-ius-scholae,1727169326,7173662217,,reading
Il parlamento albanese approva l’accordo sui migranti con l’Italia - Internazionale,https://www.internazionale.it/ultime-notizie/2024/02/22/albania-italia-accordo-migranti,1727169329,7173662234,,reading
L’arte del rifiuto della guerra (Foto) - Internazionale,https://www.internazionale.it/foto/2024/09/25/arte-poster-guerra-cheap,1727268624,7174591377,,reading
Come lottare per la cittadinanza nella scuola - Franco Lorenzoni - Internazionale,https://www.internazionale.it/opinione/franco-lorenzoni-2/2024/09/24/cittadinanza-scuola-referendum,1727268659,7174591747,,reading
Ladri di citofoni e altre storie - Alessandro Gilioli - Internazionale,https://www.internazionale.it/notizie/alessandro-gilioli/2024/09/25/ladri-citofoni,1727436132,7176274508,,reading
EUtopia Workshop builds bridges between research and education | University of Gothenburg,https://www.gu.se/en/news/eutopia-workshop-builds-bridges-between-research-and-education,1728459721,7186429851,,reading
Ma un computer mi capisce? Cos’è e a cosa serve la Linguistica Computazionale - Linguisticamente,https://www.linguisticamente.org/ma-un-computer-mi-capisce-cose-e-a-cosa-serve-la-linguistica-computazionale/,1728777943,7189537732,,unread
XXIIVV — fractran,https://wiki.xxiivv.com/site/fractran.html,1729683310,7198464986,,reading
XXIIVV — now lie in it,https://wiki.xxiivv.com/site/now_lie_in_it.html,1729683321,7198465122,,reading
Rabbit Waves,https://rabbitwaves.ca/,1729683330,7198465240,,unread
The Indigenous faith that reveres its own alphabet as sacred | Aeon Essays,https://aeon.co/essays/the-indigenous-faith-that-reveres-its-own-alphabet-as-sacred?utm_source=rss-feed,1730042461,7202007486,,reading
Redgoldsparks — A collection of endorsements for the 2024...,https://redgoldsparks.tumblr.com/post/765328189178396672,1730042467,7202007563,comics,unread
Research Notes-dump for Oct 2024,https://blog.ncase.me/research-notes-oct-2024/,1730042470,7202007609,,reading
Computer Scientists Establish the Best Way to Traverse a Graph | Quanta Magazine,https://www.quantamagazine.org/computer-scientists-establish-the-best-way-to-traverse-a-graph-20241025/,1730042475,7202007652,,reading
Come i giornalisti possono usare i leak (e quali problemi ci sono) - Guerre di Rete,https://www.guerredirete.it/come-i-giornalisti-possono-usare-i-leak-e-quali-problemi-ci-sono/,1730056483,7202150983,,reading
"AI, come ti esfiltro i dati con una prompt injection - Guerre di Rete",https://www.guerredirete.it/ai-come-ti-esfiltro-i-dati-con-una-prompt-injection/,1730551855,7207177996,,reading
N O D E,https://n-o-d-e.net/makeityourself.html,1730551866,7207178082,,unread
Why I want my deaf daughter to have the best of both worlds | Aeon Essays,https://aeon.co/essays/why-i-want-my-deaf-daughter-to-have-the-best-of-both-worlds?utm_source=rss-feed,1731680310,7218282784,,reading
Improper Language Detected | Opinionated Guides,https://opguides.info/posts/scanoss/,1731680347,7218283169,,unread
Internet non è uno spazio multilingua - Guerre di Rete,https://www.guerredirete.it/internet-non-e-uno-spazio-multilingua/,1731680363,7218283346,,reading
Mathematical Thinking Isn’t What You Think It Is | Quanta Magazine,https://www.quantamagazine.org/mathematical-thinking-isnt-what-you-think-it-is-20241118/,1731944058,7220622428,,reading
What is behind the explosion in talk about decolonisation? | Aeon Essays,https://aeon.co/essays/what-is-behind-the-explosion-in-talk-about-decolonisation?utm_source=rss-feed,1732866531,7230075989,,reading
Radici e futuro del Bel paese (Foto) - Internazionale,https://www.internazionale.it/foto/2024/11/22/photolux-festival-lucca,1732866533,7230076022,,reading
Home - PhotoluxFestival,https://www.photoluxfestival.it/en/,1732866536,7230076066,,unread
Vaniloqui - Ivan Talarico,https://www.ivantalarico.it/blog/vaniloqui/,1733138280,7232627458,,reading
Can you see music in this painting? How synaesthesia fuelled Kandinsky’s art | Aeon Videos,https://aeon.co/videos/can-you-see-music-in-this-painting-how-synaesthesia-fuelled-kandinskys-art,1733138284,7232627500,watchlist,unread
100R — victoria to sitka logbook,https://100r.co/site/victoria_to_sitka_logbook.html#week6,1733138298,7232627626,pb,archive
100R — shining sand,https://100r.co/site/shining_sand.html,1733138310,7232627765,,reading
"When AI summaries replace hyperlinks, thought itself is flattened | Aeon Essays",https://aeon.co/essays/when-ai-summaries-replace-hyperlinks-thought-itself-is-flattened?utm_source=rss-feed,1733741264,7238910594,,reading
Szymon Kaliski — Nodation,https://szymonkaliski.com/projects/nodation/,1733741275,7238910713,,reading
Szymon Kaliski — Sensorium,https://szymonkaliski.com/projects/sensorium-book-covers/,1733741278,7238910751,,reading
Därför ”killgissar” AI-verktyg när de inte vet svar – forskning i Göteborg ska ge svar | SVT Nyheter,https://www.svt.se/nyheter/lokalt/vast/darfor-killgissar-ai-verktyg-nar-de-inte-vet-svar-forskning-vid-chalmers-ska-ge-svar,1736417493,7265348173,,unread
La lista dei nomi proibiti dall’intelligenza artificiale - Alberto Puliafito - Internazionale,https://www.internazionale.it/notizie/alberto-puliafito/2024/12/09/lista-nomi-proibiti-intelligenza-artificiale,1736772155,7268646310,,archive
"One family’s harrowing escape from postwar Vietnam, told in a poignant metaphor | Aeon Videos",https://aeon.co/videos/one-familys-harrowing-escape-from-postwar-vietnam-told-in-a-poignant-metaphor,1736783771,7268775214,watchlist,unread
Can AI Models Show Us How People Learn? Impossible Languages Point a Way. | Quanta Magazine,https://www.quantamagazine.org/can-ai-models-show-us-how-people-learn-impossible-languages-point-a-way-20250113/,1737374475,7269103505,,reading
"Europe's first and only museum of cold war era neon signs. Listed as a Top Attraction on Time Out ""B",https://www.neonmuzeum.org/english,1737325495,7274106107,,unread
